,Day,WLM Error,Elo Error,Dim Error,MOV Error,DimV Error
51,64,0.9685802663611721,0.5639891823000113,0.5670962163396217,0.5509538363464094,0.5477332199953264
52,65,0.9576700942687726,0.5655477655054332,0.5686219680048792,0.5528130663554585,0.5496691209311754
53,66,0.9502201870340892,0.5653166972542735,0.5676695139685617,0.5523478893827385,0.548502821469157
54,67,0.949279700811001,0.5651034049767217,0.5671430436525015,0.5521366875861925,0.5482027941687679
55,68,0.9239174944583537,0.561149491672994,0.5634086864920835,0.5490742790669392,0.5443133142096633
56,69,0.9228976830094214,0.5611774414680827,0.5631943656114095,0.5489904395170517,0.5441565589432551
57,70,0.9178431542180735,0.5606313613990904,0.562935973652459,0.5487460132310926,0.5437935019720801
58,71,0.913815882899761,0.5601875079375176,0.5621310452340278,0.5482557944634032,0.5430180454566427
59,72,0.906283829105981,0.5594730552023909,0.5609369697892235,0.5476832780347612,0.541851781130698
60,73,0.9002776990694804,0.5601636981050596,0.5613099940971801,0.5481819383596636,0.5420126290984503
61,74,0.8996952612026681,0.5605347036981541,0.5613314808357531,0.5484011790192228,0.5420553358663515
62,75,0.885170101073563,0.5628989952634905,0.5634293339094592,0.5510660315471237,0.5459380634496752
63,76,0.8844564912887802,0.5625071999355209,0.5632130646265054,0.5507213789849182,0.5456645003357966
64,77,0.8810193955896014,0.563592832623846,0.5647318579296061,0.5518514443985176,0.5472291369767488
65,78,0.8790858073703595,0.56383514846593,0.565279011760441,0.552092326846364,0.5477208769177401
66,79,0.8743231783223435,0.562663676871302,0.5644808818972863,0.5508369009427806,0.5464641310305581
67,80,0.8698825991901562,0.563203332331607,0.5650088753354745,0.5516760872323914,0.5475013412872342
68,81,0.8683978006779889,0.5625664358192582,0.5646392827306903,0.5509671340577968,0.5466524760361015
69,82,0.8540928871130768,0.5597072075039662,0.5621666086031446,0.5478231235009262,0.5433016744321435
70,83,0.8519627788478416,0.5589736508891602,0.5618575269136017,0.5470739361619831,0.5424959098792295
71,84,0.8495989467581564,0.560623840895223,0.563183075234211,0.5484526241844877,0.5437022106401439
72,85,0.8487756685696736,0.5604722425641097,0.5632443240729621,0.5484414519877605,0.5437509457979428
73,86,0.8451772488874381,0.5617284353831206,0.5640589444661325,0.5497361598984156,0.5449406944113926
74,87,0.8420254846715333,0.563468267790656,0.5660469534407055,0.551402941507473,0.5468556879573814
75,88,0.8407833893201694,0.5634937928970235,0.5660419893968914,0.5512724594355806,0.5465027423384919
76,89,0.8312494399821515,0.5649808068015871,0.5674788226257301,0.553010823885771,0.5483832246072001
77,90,0.8302760004923755,0.5647320678232713,0.5673278399107006,0.552780963951565,0.5482237221838877
78,91,0.8281961184179149,0.5646765221310089,0.5674053918864183,0.5531580032004815,0.5486980838215504
79,92,0.826374079275918,0.5637801543579808,0.5663642365434342,0.5522019320006474,0.5476160484112929
80,93,0.8231026600288479,0.561710823531836,0.5645274766987071,0.5502095461431697,0.5457109278125936
81,94,0.8192847356270644,0.5606536980118101,0.56403116716899,0.5490799592652874,0.5445377712527767
82,95,0.8187184094678586,0.56016366600836,0.5637388023022933,0.5485737256673944,0.5440503131914475
83,96,0.8095807525889566,0.5594413808771761,0.5636427255627633,0.5476638007068267,0.5434430583846238
84,97,0.8090040953514943,0.5594250801776642,0.5637242600863095,0.5477321243173038,0.5435783197847082
85,98,0.8075984957629014,0.560264805935611,0.5645712800694984,0.5485317207897284,0.5445539469656305
86,99,0.8065471113758234,0.5599136560296851,0.5642841982428088,0.5483203545378679,0.5443180131397017
87,100,0.8050817073653781,0.5611599023424003,0.5651722313533958,0.5493950109190133,0.545455064782167
88,101,0.8015704378065253,0.5613005976030649,0.5652930825329685,0.5495327007632477,0.5458070070742905
89,102,0.8012253193293934,0.5611429573640128,0.5651759620006211,0.5493580012380288,0.5456214176331178
90,103,0.794002617633508,0.5608549748495144,0.5654980286928142,0.5493618175495006,0.5457939120398787
91,104,0.7937707943594673,0.5608506518556274,0.5653638373126715,0.5494572273851307,0.545871188471665
92,105,0.7928083590348728,0.560578966167471,0.5650537402126257,0.5492331217497152,0.5457846838608374
93,106,0.7911432336696023,0.5606490874596817,0.5652499724745939,0.549301709608257,0.5458516786436853
94,107,0.7892646368189129,0.5617866781739527,0.5659255639408185,0.5506473772841738,0.5472825780571959
95,108,0.7870906925181124,0.5613591019455251,0.5656529670189736,0.5505415006735477,0.5470531868792411
96,109,0.7861127396342188,0.5605979565302174,0.5651330948962942,0.5497325671627658,0.54625614812684
97,110,0.7803696653231852,0.5618738658474391,0.5670166512636895,0.5507677508348096,0.547498331356063
98,111,0.7795214495137153,0.5614942699680532,0.5666027818091017,0.550501109292445,0.5471603390465319
99,112,0.7779574472892016,0.5612526449506738,0.5662934253991078,0.550386709542361,0.5471629001023741
100,113,0.7776117464006906,0.5622499561551674,0.5670182557594281,0.5513866515089492,0.5480367633973787
101,114,0.7756380165945662,0.5608492743504749,0.5659768709633691,0.5499534244730351,0.5468754890680658
102,115,0.7728418244844107,0.5598093248123388,0.5651395294016521,0.5488268627944345,0.5460081184784967
103,116,0.772486900111662,0.5599088178894539,0.5655935082880414,0.5490944723140762,0.5464073321051939
104,117,0.767584206675465,0.5598432153815781,0.5656252186702238,0.5492047664381827,0.546695554393951
105,118,0.7670677271783931,0.5601344234376673,0.5657809793574474,0.5494498033635274,0.5468297643349476
106,119,0.7661776670419379,0.5606414556241144,0.5661823690890699,0.5499824713710775,0.5471406554779064
107,120,0.7654469004737959,0.5602425881615472,0.5659560628803985,0.5496607880459115,0.5468816203048732
108,121,0.7640484945188498,0.5600175772122927,0.5655228721186587,0.549512049364877,0.5467071046012435
109,122,0.7631035579580633,0.5598037363525326,0.5652751224581092,0.549442823367755,0.546568530282125
110,123,0.7621879530820507,0.5605244008924669,0.5660336809530169,0.5501981839857512,0.5473902743328488
111,124,0.758158006616832,0.5594764513432742,0.5644705935249744,0.5489321609204304,0.5455946579495861
112,125,0.7571234539280047,0.559178893594508,0.5641361592892825,0.548765839474572,0.5452959178317237
113,126,0.7562715457163786,0.559165628353712,0.5638448357961223,0.5486617208138528,0.5450792413412732
114,127,0.755864693375729,0.5591126300090279,0.5637723528234143,0.5485443385896831,0.5450039888680315
115,128,0.7554662829120792,0.5591327691730844,0.5637665605575353,0.5486989184005978,0.5452274041996047
116,129,0.7540311464825628,0.5594261169121437,0.5639461918180364,0.5489512442652482,0.5455153929597893
117,130,0.7533571796861034,0.5608528624592791,0.564647017812299,0.5503947954344449,0.5467691774043117
118,131,0.7528242103074179,0.5612750013750947,0.5649352420513218,0.5509313821178208,0.5470956026423
0,10,0.6931471805599453,0.8704784472449727,0.8704784472449727,0.8704784472449727,0.8704784472449727
1,11,0.6931471805599453,0.781812813902459,0.781812813902459,0.781812813902459,0.781812813902459
2,12,0.6931471805599453,0.7048201248554706,0.7048201248554706,0.7048201248554706,0.7048201248554706
3,13,0.6931471805599453,0.6642535081813864,0.6700889649256807,0.6501635794111518,0.6414813363954934
4,14,0.6931471805599451,0.5881033120187883,0.593448519243836,0.581061706557205,0.578459894643876
5,15,0.6931471805599451,0.5850154986676601,0.5907303781237685,0.5796233295164055,0.5788902987934531
6,16,0.6931471805599452,0.5773581338119816,0.5827872692952847,0.5727622918710119,0.5725525083946871
7,17,0.6931471805599452,0.5777263491313447,0.5844990117552306,0.5721481721818724,0.571835620699477
8,18,0.6925316488789335,0.6032352998800977,0.6033620117962878,0.6017879914378262,0.600353671244834
9,19,0.6712399275446325,0.5754937777172802,0.5697101232132931,0.5730233895378359,0.566904695209144
10,20,0.6617904936674102,0.5760059069809386,0.5662281682596727,0.5724752639073404,0.5628394675856173
11,21,1.1001193541457568,0.5810610332983843,0.5753896790178249,0.5768835551208947,0.5696046214241013
12,22,1.3439556278701073,0.5819682039739995,0.5742566739216681,0.5775966874188069,0.5683802933124389
13,23,1.3700584690130675,0.5780369986477063,0.5673180946555848,0.5720298940894315,0.5597502258809631
14,24,1.4732083307151596,0.5799838171737819,0.57128805157096,0.5739569308476988,0.5628913919443274
15,25,1.510097749460716,0.578754273437038,0.5700467989730077,0.5724112419437746,0.5614924469643047
16,26,1.428694904218667,0.5728521961037225,0.5581462612228881,0.5657026967126905,0.5496809528389869
17,27,1.4671734219125578,0.5787529145258743,0.5652768301888786,0.5723552594897029,0.5581282140683117
18,28,1.419122486999855,0.5780851256196027,0.5631912686387104,0.5715497669672747,0.5566312192080324
19,29,1.4250117348354376,0.5868058867133392,0.5763365809359718,0.5806004964896436,0.5676123488483291
20,30,1.3342373508064111,0.5829757528980817,0.5680708537417026,0.5737114740856165,0.5563166007761539
21,31,1.3183891534100896,0.583842210491897,0.5699849335003696,0.5748787223121198,0.5581442934082415
22,32,1.2983414832588362,0.5831789160517055,0.5701855561400607,0.5742633554460917,0.5584452181757149
23,33,1.2828532543385647,0.5790945078011159,0.5682629385955947,0.5701429346248744,0.5558130444940226
24,34,1.2726765971366087,0.5800536300095293,0.5697747038992481,0.5708562360952398,0.5570560285277112
25,35,1.26358377719671,0.5803180467005544,0.5708533233472011,0.5710584220914567,0.557565717250631
26,36,1.2427175101419812,0.5808927993678291,0.5724524487730417,0.5717759481184023,0.5598539872917889
27,37,1.219997287991914,0.580178112192053,0.5711954348205553,0.5706012226401272,0.5590769233283217
28,38,1.2140474894783173,0.5804168429095377,0.572135047758797,0.5704449677602367,0.5593246841765135
29,39,1.2072400912531085,0.5792753776987011,0.5703722579069344,0.5692750816311961,0.5575735712508416
30,40,1.1547267319653554,0.5734143802192153,0.5666891020193584,0.5623833922561589,0.5503450121350708
31,41,1.1448489206674337,0.5729950545331083,0.5658568047568953,0.5613089638617706,0.5486537196772354
32,42,1.1334111266387337,0.574275693560984,0.5671100908268383,0.5626198281112069,0.5502709843113242
33,43,1.127104798831395,0.575137308269239,0.5686619691663762,0.5629552846729365,0.5510228373256529
34,44,1.1001721536926312,0.569334264017283,0.5611535044086582,0.5572450779122977,0.5435988596762186
35,45,1.0935491789534477,0.5721217630949261,0.5640595903158815,0.5600233675155819,0.5475820725801845
36,46,1.0877857215177953,0.5723012207104854,0.5650033775184057,0.5601593729400198,0.5481945361943568
37,47,1.040218463247687,0.5680319537224144,0.5582407422058512,0.5542165970788301,0.5397414295468012
38,48,1.0324462121977815,0.5667166493244307,0.5564499060174143,0.5528442383155264,0.5378537249054357
39,49,1.0063627859581412,0.5619773044616093,0.5510870576383524,0.5483663974866614,0.5331983153136248
40,50,0.9937132764997378,0.5578867968014543,0.5474341160125723,0.5441128924450578,0.5290480057135335
41,54,0.9807315683931083,0.5558519109638254,0.5445991553311007,0.5416988725267815,0.5258724447324862
42,55,0.9664220652242915,0.5535657609528668,0.5409456252552125,0.5391758704181213,0.5229914681330141
43,56,0.9504961524632102,0.5495008824959965,0.5361423613711233,0.5348866086361056,0.5181608715313675
44,57,0.9284883863950018,0.5499618037631815,0.5385428088940951,0.5355788548099965,0.5197535626290999
45,58,0.9250577132905659,0.5504923006255852,0.5390517026476377,0.5356587859323788,0.5199094774167914
46,59,0.9245027517068114,0.5501963148355105,0.5387127929817032,0.5352556150975672,0.5194601939678217
47,60,0.9192775436867408,0.5494988883248773,0.5376494304142347,0.5342716090150158,0.5181548710410568
48,61,0.8970083526540158,0.5487898176807968,0.5378683486743743,0.5344576005544278,0.5190499542232494
49,62,0.8930780633007518,0.5480238151231966,0.5373221099213771,0.5339160351193546,0.5183152650961845
50,63,0.8844458653126877,0.5494066338732921,0.5376064345867035,0.5350350644852251,0.5184695850444845
51,64,0.8783337532581813,0.5481099714083032,0.5361288156105166,0.5337452926589374,0.5167537473207809
52,65,0.8693390503168793,0.5462510236111668,0.5339199658547156,0.5319401322674309,0.5146196219769482
53,66,0.8636596727564901,0.5480235342142941,0.5359142605925143,0.5339903185342602,0.5172656474790588
54,67,0.8623866312851245,0.5481937637158957,0.5362599700003499,0.5340636667934127,0.5175265110303111
55,68,0.8479039465640797,0.5487784876149929,0.538137537819834,0.5348087148027407,0.5193959023435865
56,69,0.8467405610339336,0.5494032850645952,0.5396662407271472,0.5356804095566975,0.5208548810453378
57,70,0.8435587371566423,0.5508565637731863,0.5409339045225955,0.5373314396627925,0.5224574161392188
58,71,0.8422756593976461,0.5522224572190663,0.5426609331278356,0.5387949892229744,0.5243309368630226
59,72,0.8367297697053911,0.552495250073335,0.5435336890099798,0.5395316065073009,0.5255883553638562
60,73,0.8334173658448553,0.5549675121355516,0.5464879295088143,0.5423532107868284,0.529464028576337
61,74,0.8326229770655542,0.5554332888341839,0.5467343846272411,0.5427886452218604,0.5297531165641525
62,75,0.8213187840925404,0.5610087687051883,0.5524612863331231,0.5489914184918311,0.537138319707254
63,76,0.8205052458183212,0.5603013000076356,0.5518428158879494,0.5483374171177284,0.5365573098371773
64,77,0.8160407329188029,0.5588842377911051,0.550712655420747,0.5471354755940754,0.5355648098382075
65,78,0.8141113661568763,0.5584343899077819,0.5501887535408564,0.5466950623500596,0.5351205553939076
66,79,0.8096325263686812,0.5581990360120236,0.5504259434064024,0.5460870665990217,0.5344646671583538
67,80,0.8062698056826686,0.5599266338962964,0.5523254117104235,0.5480850152606038,0.536886643591492
68,81,0.8049928731443206,0.5594133304964602,0.5520976149605453,0.5474376759639058,0.5361796859724366
69,82,0.7955064261199036,0.5577888667395099,0.5516689873721279,0.5451326859532443,0.5339168112850836
70,83,0.7936295396758143,0.5577771238087642,0.5513643927079911,0.5452678372101106,0.5338526347656879
71,84,0.792336256644734,0.5587215806838627,0.5521786507649983,0.5464706917092221,0.5354100435909247
72,85,0.7919611311061623,0.559194793752267,0.5524489501912627,0.5469540712681874,0.5358951533173046
73,86,0.7872881233068441,0.558571522437988,0.5525968032981042,0.5464163848760447,0.5355628584983056
74,87,0.7845687694241037,0.5582206733457914,0.5522216604945477,0.5464296527851984,0.5357764874852115
75,88,0.7842052003005803,0.5590271719026411,0.5528310158234296,0.5473301396690765,0.5367648778571537
76,89,0.7756101884897628,0.5584219818325071,0.5521388489192426,0.5471096276817033,0.5367131614550266
77,90,0.7742832197744788,0.5584838950521908,0.5524967315184169,0.5471899832220203,0.5368543005879779
78,91,0.7726750866207021,0.5587084337315638,0.5524049158381296,0.5472746894824316,0.5368805459609954
79,92,0.7719775988408785,0.5593886661661496,0.5532222511542658,0.5481177382888919,0.5377219639475715
80,93,0.7689606246526443,0.5586316452301361,0.5526753716340085,0.5475759014799501,0.5373970237152568
81,94,0.7664452770080327,0.5573706543432291,0.5520454065503533,0.5464104172253064,0.5364076576158837
82,95,0.7659269501815162,0.5572322525327854,0.5518233893368361,0.5461863958842186,0.5361759162132599
83,96,0.7598675266232686,0.5575119088005254,0.5522317032264857,0.5463856556872925,0.536649054076674
84,97,0.7586105664067252,0.5564853813046009,0.551369140115757,0.5453425501504067,0.5355085614265417
85,98,0.7573814348945989,0.556415916225377,0.5517127181025367,0.5454634676988407,0.5357468920083808
86,99,0.7570247391209918,0.5569055624083686,0.5524016506634791,0.5459885286899343,0.5363351062784552
87,100,0.7545763685603502,0.5563077782235074,0.5522484066890032,0.545156641203862,0.5358273337224251
88,101,0.7524872415614008,0.5562522079880021,0.552548068560181,0.545030967282827,0.5358291767848112
89,102,0.7517689420107099,0.5561561284316718,0.5522296349781574,0.5449142660061651,0.5356659710955088
90,103,0.7475761394719408,0.557080324435557,0.5541033289085928,0.5464276051807634,0.5378345494077358
91,104,0.7474766844532842,0.5574401035501985,0.5542075016868959,0.5468854792128498,0.5383683519715269
92,105,0.7468910810476599,0.5584845097966511,0.5550257588127052,0.5480512693652061,0.5398274601508474
93,106,0.746662239217842,0.5584935251967255,0.5550128885233893,0.5481059319881921,0.5399659888243035
94,107,0.7442259570427479,0.5583480950938515,0.5550246999052252,0.5481632841445205,0.5401002727234115
95,108,0.7427173896295471,0.5577723932043358,0.5546913958969635,0.5476035489147246,0.539546939905565
96,109,0.7423647288404904,0.5575236221820928,0.5545513356025589,0.5473743486010567,0.539328483098685
97,110,0.738545097624923,0.5580134542524724,0.5552926976847676,0.5479998715798563,0.5402515199924011
98,111,0.7378961743880568,0.5572547226262494,0.5546191505709556,0.5471711842048346,0.5394367038442346
99,112,0.7370861382965802,0.5567758386544837,0.5542518485196538,0.5466351055961762,0.539044855322101
100,113,0.7365033465684112,0.5570525501827925,0.5547044167110514,0.5468349294053502,0.5393271036091556
101,114,0.7348690256356775,0.5561666485312499,0.5544474896494845,0.5464055527433107,0.5393520120905826
102,115,0.7331679823539067,0.556842241248457,0.5548395229233256,0.5471169487062436,0.5399029336921254
103,116,0.7327017078827426,0.5564272491621809,0.5541800831256314,0.5466213817306037,0.539326349985674
104,117,0.7283966434358818,0.5553458137246248,0.5532946422750179,0.5451264693912415,0.5379760953997521
105,118,0.7275938064354286,0.5557937452751562,0.5532803700600033,0.5453781522007872,0.5381115785757347
106,119,0.7267872453127534,0.5553399916237985,0.5528343001075987,0.5449508377637946,0.537578811316752
107,120,0.7258588385650853,0.5553345396493075,0.5525780448482602,0.5449662765005266,0.5374409017694911
108,121,0.7249604404869865,0.555441076475402,0.5526299806387754,0.5451774419639692,0.5376283030168408
109,122,0.7239671463681164,0.5544935197107986,0.551840311995903,0.5442671850238332,0.5368820674244502
110,123,0.7229520354244492,0.5539908060825314,0.5516462105312149,0.5439394118467022,0.5367892294211517
111,124,0.7207071932049359,0.5548997301510831,0.5524171179740247,0.5450475786393784,0.5381009468033858
112,125,0.7199652930139117,0.5549310150744126,0.5526524452200767,0.5449219741284937,0.5380921848846029
113,126,0.7192323622526576,0.5541330219974069,0.5519427173209961,0.5441177601081184,0.5372625153065016
114,127,0.7190457199352953,0.554196815255335,0.5521101574490217,0.5442338184955574,0.5374399617822795
115,128,0.7185222958985786,0.5540558646002416,0.5522213057155021,0.5439566751067403,0.5373005093260916
116,129,0.7175708772626774,0.5546583707158963,0.552593254862285,0.5447600477396357,0.5380965984796559
117,130,0.7168098099425207,0.5548104307328661,0.5528462989674148,0.5447369214367689,0.5380898059524791
118,131,0.7164638516812544,0.5548227609224722,0.5531209361846114,0.5448954940075238,0.5382473991179852
0,10,0.6931471805599453,0.5951675634327506,0.5951675634327506,0.5951675634327506,0.5951675634327506
1,11,0.6931471805599452,0.632623793604291,0.6315786285236601,0.6313897033467095,0.6294885533051353
2,12,0.6931471805599453,0.6239562393674603,0.6307062010705382,0.6189874052937292,0.6187268585506629
3,13,0.6619575568593171,0.6091095630037888,0.6032638120969827,0.6045704384285829,0.5962410499983222
4,14,0.6728739251545368,0.5876058499154292,0.5857026352679007,0.583678865423595,0.5786286521584258
5,15,0.6781299543337169,0.5903603481688138,0.5929362026986282,0.5862019513756447,0.5839944336459254
6,16,0.6794026006240754,0.5902141821339654,0.592571743907016,0.5864588067369123,0.5844844015950056
7,17,0.6813945687307233,0.5936098415854519,0.6004481354630097,0.5871971995002169,0.5862160640921823
8,18,0.6781765047085835,0.5589685039890295,0.5610781839125533,0.5565919923226245,0.5558822554316811
9,19,0.6893496078179228,0.5667599508645226,0.5706197736499778,0.5640985048302599,0.5641100449716862
10,20,0.6610258025728672,0.5642559545283405,0.5621119865532326,0.5595326126911611,0.5537429014870381
11,21,0.6724053849588075,0.5838343864442768,0.5852568309930278,0.5790076297919088,0.5756176199076211
12,22,1.1804836152214166,0.5697889436116703,0.5665590588444187,0.5636614461396521,0.5564125559506141
13,23,1.41021954343398,0.5709373865015133,0.569959785537365,0.5641504147071931,0.5579011785089666
14,24,1.4049995573942868,0.5729838175861635,0.5720892181635142,0.566498705111677,0.5605946235331607
15,25,1.4319418395641272,0.573226572402471,0.5730918412312451,0.5665225958445528,0.5612803400405313
16,26,1.48976718436747,0.5723480319544331,0.5707370251035506,0.5653197952709837,0.5586648047615395
17,27,1.5239762889461665,0.5714552348388392,0.5689305931089553,0.5640874309037083,0.556672627094086
18,28,1.485704741391107,0.5715568134658568,0.5693983631287157,0.5638457289943475,0.5565608854829168
19,29,1.4280324978431203,0.5732612329820055,0.5733297976060134,0.5660710129086328,0.5605710559550688
20,30,1.3955306679955808,0.5651440234771854,0.5632015892140534,0.5580483890791265,0.5513740692113365
21,31,1.370649217747875,0.5640350360555192,0.5631376583034589,0.556617805408266,0.5501061210035164
22,32,1.3601584305831056,0.5642534336099173,0.5637449330782367,0.5572207815358156,0.5509729663946871
23,33,1.2461629540446213,0.5693984484015233,0.562103378909058,0.5611674360534357,0.5506321689036534
24,34,1.2363899297792924,0.5709722902707596,0.5644339064967073,0.5630570464269924,0.5530684885308385
25,35,1.212627235957221,0.5689945144453121,0.5615789289319079,0.5601457380241366,0.5500930034891719
26,36,1.1884148218821633,0.5710711342339503,0.5633424363280332,0.561980353930147,0.5517866401738242
27,37,1.1692138003992842,0.5741277671878844,0.5674895699057835,0.5639994023593589,0.5537553453456684
28,38,1.1603171569861703,0.5743249008824386,0.5669243745350303,0.5637469385070036,0.5532786078230968
29,39,1.1551335827183917,0.5740249521908697,0.5662399156079861,0.5634778599318082,0.5527182021114044
30,40,1.1312090485564086,0.5726903211377219,0.5652264686073996,0.5619443800355038,0.5508567623860668
31,41,1.1223372927190411,0.5739260047701784,0.5671607910930982,0.5630255393764717,0.5521738119608364
32,42,1.1164662876904523,0.5741946176746896,0.5673090663825137,0.563158610224901,0.5523230212155228
33,43,1.1075793059639183,0.5729409493072828,0.5659778612399745,0.5615949058954666,0.5502563139253176
34,44,1.0986818576898727,0.570123764852669,0.5632480487988106,0.558584628601941,0.5474235517395233
35,45,1.0935173986675437,0.5683639678376139,0.561252038661363,0.5568592104322289,0.5454418257589395
36,46,1.0871898813132466,0.566745601242117,0.5590928121078054,0.5553131787815565,0.5430905735499536
37,47,1.050152809910091,0.564779239388769,0.5549728563011218,0.5539904311201387,0.5418952085508294
38,48,1.0408065889385874,0.5607061651651051,0.5501979809334129,0.5496889630586346,0.5370818367154441
39,49,1.0264869599487454,0.5562818522298898,0.5457257816836704,0.5447619472465197,0.532223391234849
40,50,1.0073340695451394,0.5521653105918033,0.5406477454163392,0.5402124310929765,0.5269686291519913
41,51,0.9850333668811808,0.547243678257174,0.535813415718133,0.5347470742723648,0.5203623962626096
42,52,0.9755596937259834,0.5458410815471669,0.5351344972695581,0.5330652289793649,0.5188484907930655
43,53,0.9752473925761317,0.5456651632806795,0.534905498408114,0.5329078190137312,0.518670419189234
44,56,0.969088697120865,0.5430822742332204,0.5316209259431449,0.5301134191802314,0.5153749702257502
45,57,0.95091202372932,0.5415651137088899,0.5320595658459021,0.5282632719764797,0.5147152580233759
46,58,0.9377590453639867,0.5407116439433578,0.5309549702664497,0.5266482343336993,0.5127543901468508
47,59,0.9244368449610301,0.5407757251545489,0.5317973297095836,0.5267500732052705,0.514625307504507
48,60,0.9183802847015973,0.5388851001870953,0.5305963766200961,0.5247029443166032,0.5124791861382971
