,Day,WLM Error,Elo Error,Dim Error,MOV Error,DimV Error
32,42,1.2601924008397858,0.652356390108076,0.652356390108076,0.641231162448444,0.6688937229239373
33,43,1.2393680682950567,0.6514114548246117,0.6514114548246117,0.6396984576165615,0.6681836575140095
34,44,1.2163696869850915,0.6474926238972407,0.6474926238972407,0.6354706506257112,0.6663416738228853
35,45,1.2041607762575413,0.6481094203660143,0.6481094203660143,0.635766222201328,0.6664303270688426
36,46,1.1877764632541041,0.6461426998861183,0.6461426998861183,0.6329694754595958,0.6650880940504442
37,47,1.1471847348839812,0.6470204653151438,0.6470204653151438,0.6338298658818707,0.6651790766382909
38,48,1.134860426040314,0.6463933699022073,0.6463933699022073,0.6326331840058043,0.6644888209347702
39,49,1.1224572842527374,0.6471529454502455,0.6471529454502455,0.6329763111999288,0.6642545524852764
40,53,1.1132639827279762,0.6472565177113846,0.6472565177113846,0.6327000821159943,0.6640916815145695
41,54,1.0790852604953625,0.6461708733218303,0.6461708733218303,0.6314587961823446,0.6627656181802449
42,55,1.0665470054519597,0.643160169515849,0.643160169515849,0.6282650412542437,0.6611826761825564
43,56,1.0408020206815265,0.6375805899203576,0.6375805899203576,0.6219358465115826,0.6581018826892315
44,57,1.0337763417258123,0.6356998251460246,0.6356998251460246,0.6202449444332839,0.6572005138855489
45,58,1.0318192333226996,0.6352384052669713,0.6352384052669713,0.6198115675984435,0.6570172845605069
46,59,1.0128908137860146,0.6328286459845966,0.6328286459845966,0.6166136197242716,0.6555070743998868
47,60,1.0116347459460824,0.632851050458655,0.632851050458655,0.6166729998655527,0.6555089162983467
48,61,0.9823957542187282,0.6281317365477599,0.6281317365477599,0.6114943594922211,0.6526922816400142
49,62,0.9800483128625789,0.6300631737200999,0.6300631737200999,0.6133573735070893,0.653351925453614
50,63,0.9735891206957997,0.6286770486569853,0.6286770486569853,0.6121287309183556,0.6526924871915514
51,64,0.9680327365328164,0.6288520330270015,0.6288520330270015,0.6124324568033477,0.6524895600346031
52,65,0.9571456309093702,0.6284201755514479,0.6284201755514479,0.6124874976684774,0.652075255453143
53,66,0.949711503850452,0.6279009098738887,0.6279009098738887,0.6117125335197443,0.6516723600506898
54,67,0.9487728776925755,0.6277428132398603,0.6277428132398603,0.6115823152910517,0.6516224408186514
55,68,0.9234587469437269,0.6223067646795004,0.6223067646795004,0.6072332604312706,0.6494088674479509
56,69,0.9224410290346519,0.6223081970740113,0.6223081970740113,0.60708297594862,0.6492992151123553
57,70,0.9173965152135878,0.6220914084633734,0.6220914084633734,0.6072816074271177,0.6492976513534533
58,71,0.913376759457714,0.6214975326225911,0.6214975326225911,0.6065572209570067,0.6487425306949122
59,72,0.9058577436198005,0.6196543323788128,0.6196543323788128,0.6047497129495899,0.6476860574050181
60,73,0.8998630156521291,0.6192964847231373,0.6192964847231373,0.6042673718163967,0.6470580961642536
61,74,0.8992819882301358,0.6194321792863825,0.6194321792863825,0.6042615868444172,0.6470609097235968
62,75,0.8847885622368933,0.6235005002258927,0.6235005002258927,0.6091374343753349,0.647822507237286
63,76,0.8840765701155463,0.6236410403418368,0.6236410403418368,0.6092888650014074,0.6478924212939295
64,77,0.880646713950181,0.6241804359520738,0.6241804359520738,0.6100133012902323,0.6480025749092628
65,78,0.878717526764004,0.6245212744872782,0.6245212744872782,0.6104091484225389,0.647963316840488
66,79,0.8739633745452561,0.6237823170430308,0.6237823170430308,0.6095439494940588,0.6472837374482058
67,80,0.8695308472293029,0.6233562650534162,0.6233562650534162,0.609544523240337,0.6470956507523709
68,81,0.8680482041398737,0.6226763962580649,0.6226763962580649,0.6087639664975434,0.6467060762468635
69,82,0.8537662741543338,0.6192517804964975,0.6192517804964975,0.6048890724310928,0.6441119201040268
70,83,0.8516392077202882,0.6182090535754271,0.6182090535754271,0.6038891216657617,0.6435797743793134
71,84,0.8492800282345986,0.6187326308793496,0.6187326308793496,0.6040975850181471,0.6435334623654161
72,85,0.8484587247053832,0.619006035372895,0.619006035372895,0.6044539903135214,0.643540312858527
73,86,0.8448674331803678,0.6199194468241899,0.6199194468241899,0.6054089395622181,0.6434528209085533
74,87,0.8417218332165489,0.6202749562339906,0.6202749562339906,0.6058932991460149,0.6434521748862536
75,88,0.840481925214999,0.6200153800020507,0.6200153800020507,0.6054900619349641,0.6432434112441373
76,89,0.830965154947958,0.6204417871425247,0.6204417871425247,0.6060683979597683,0.6427042942302846
77,90,0.8299938815659424,0.6209448553255124,0.6209448553255124,0.6066683470301975,0.642818789186715
78,91,0.8279181069649381,0.6214225327501021,0.6214225327501021,0.6076503315056704,0.6431315243603819
79,92,0.8260984374883009,0.6207325311732937,0.6207325311732937,0.6069253724468654,0.6425883771167699
80,93,0.8228320805876813,0.619815313358547,0.619815313358547,0.6061924620710215,0.6419542168159426
81,94,0.8190197664370169,0.6187005357699337,0.6187005357699337,0.6050937960241211,0.6410801887509326
82,95,0.8184543919220773,0.6185735257131154,0.6185735257131154,0.604958649509779,0.6409938859859434
83,96,0.8093308048419393,0.6162683974791676,0.6162683974791676,0.6026359433932859,0.6391583855316838
84,97,0.8087555533867166,0.6165705579464321,0.6165705579464321,0.6029561212575513,0.6393301937054481
85,98,0.8073528010577713,0.6172022499141033,0.6172022499141033,0.6035776186545762,0.6394650573723689
86,99,0.8063032942321184,0.6172927559665712,0.6172927559665712,0.6039103134218539,0.6395122338732826
87,100,0.8048415278584076,0.6195316498731385,0.6195316498731385,0.6060180411913438,0.640102790784818
88,101,0.8013354420757113,0.6192752341629076,0.6192752341629076,0.6057668132204935,0.6394835652774117
89,102,0.8009910429202328,0.6195120714322334,0.6195120714322334,0.6059148006971251,0.6395238026026837
90,103,0.7937795831903526,0.6182005860585201,0.6182005860585201,0.6052198943696352,0.6384097426299967
91,104,0.793548262597662,0.6183968738385952,0.6183968738385952,0.6055739306392167,0.6385041229833526
92,105,0.7925874595199565,0.6183850992584435,0.6183850992584435,0.6056073701528415,0.6384728801538458
93,106,0.7909246858149974,0.6178836675769842,0.6178836675769842,0.6051102513579193,0.6380717975041255
94,107,0.7890494610727791,0.6188929309700155,0.6188929309700155,0.6064338367944127,0.6382485048264125
95,108,0.786878595861546,0.618345926028634,0.618345926028634,0.6061837878418768,0.6377999785238293
96,109,0.7859016459877005,0.6173445487028266,0.6173445487028266,0.6051409588060487,0.6372544189815196
97,110,0.780167339768266,0.616679749973079,0.616679749973079,0.6044531443313623,0.6361807578215923
98,111,0.7793203345886601,0.6165532451264427,0.6165532451264427,0.6044380220227069,0.6360399412343335
99,112,0.7777584302906625,0.6160241565713646,0.6160241565713646,0.6040790149108062,0.6356235208303483
100,113,0.7774136792212712,0.6167383209368095,0.6167383209368095,0.6048810985957059,0.6358230147543765
101,114,0.775442740155343,0.6158900010813002,0.6158900010813002,0.6038908303763842,0.6351603653615036
102,115,0.7726497663769345,0.6144255832760048,0.6144255832760048,0.6023918034866687,0.6339098096170992
103,116,0.7722955009788296,0.614153767663037,0.614153767663037,0.6022741348478848,0.633947287417164
104,117,0.7674002219662907,0.6141464554329525,0.6141464554329525,0.6025629372234806,0.6333244289942398
105,118,0.7668846124189808,0.6143418498163672,0.6143418498163672,0.6026512532917735,0.6332697759277006
106,119,0.7659958498452027,0.614369393447253,0.614369393447253,0.6027121765156878,0.6330891650757197
107,120,0.76526598652899,0.6138646842593165,0.6138646842593165,0.6022619005744891,0.6328169461209814
108,121,0.7638696023403159,0.6138209343078022,0.6138209343078022,0.602320553709656,0.6325779369624425
109,122,0.7629261745182776,0.6139162120119324,0.6139162120119324,0.602640618091596,0.6325440031017893
110,123,0.7620120500234118,0.6139863937063204,0.6139863937063204,0.6027047251019015,0.6324643206772492
111,124,0.7579870192450193,0.6127101395391557,0.6127101395391557,0.6010377562544547,0.6308781351992316
112,125,0.7569538094167056,0.6123190950146362,0.6123190950146362,0.6008209631923036,0.6305498576377493
113,126,0.7561029232981586,0.6120412666618096,0.6120412666618096,0.6004823217169457,0.6302413729778514
114,127,0.7556966113892101,0.6119577098353425,0.6119577098353425,0.6002950868279552,0.6301171053762761
115,128,0.7552988108919257,0.6120123063496539,0.6120123063496539,0.6004602747053709,0.6301331551747523
116,129,0.753865643597031,0.611781347941191,0.611781347941191,0.6002094726266077,0.6297178546841621
117,130,0.7531931924898287,0.6129609378199824,0.6129609378199824,0.6015625220335511,0.6301795844335081
118,131,0.7526610140771323,0.6130982369947463,0.6130982369947463,0.6017932139051955,0.6301423398742821
0,10,0.46209812037329684,0.46209812037329684,0.46209812037329684,0.46209812037329684,0.46209812037329684
1,11,0.5545177444479562,0.5545177444479562,0.5545177444479562,0.5545177444479562,0.5545177444479562
2,12,0.6161308271643958,0.6161308271643958,0.6161308271643958,0.6161308271643958,0.6161308271643958
3,13,0.6436366676628064,0.6436366676628064,0.6436366676628064,0.6276101846603293,0.6389384987824503
4,14,0.6692455536440849,0.6692455536440849,0.6692455536440849,0.6610058171622035,0.6667770476774234
5,15,0.6753741759302029,0.6753741759302029,0.6753741759302029,0.6693026960403713,0.6735431521366569
6,16,0.6762411517658001,0.6762411517658001,0.6762411517658001,0.6715114230872252,0.6747956224148483
7,17,0.6770274786864581,0.6770274786864581,0.6770274786864581,0.6707327404337066,0.6751240387338926
8,18,0.6868082468220827,0.6838880068440497,0.6838880068440497,0.6818389609050544,0.6856344984250823
9,19,0.6672444517854382,0.6783785785933139,0.6783785785933139,0.6748973754567147,0.6845316314817987
10,20,0.6583256219728164,0.6724675994216857,0.6724675994216857,0.6673214025668659,0.6824929130778808
11,21,1.0953774603778872,0.6739590841752933,0.6739590841752933,0.667851896537698,0.682802306915206
12,22,1.339239994088107,0.6691625743327939,0.6691625743327939,0.6628277342695228,0.6814266549615593
13,23,1.3656952254811787,0.6635251455821634,0.6635251455821634,0.655541433077108,0.6790349200577508
14,24,1.4685462790356814,0.6648029294832549,0.6648029294832549,0.6569101351264212,0.6794304821596695
15,25,1.5056300046398263,0.6627980225928163,0.6627980225928163,0.6546122580620807,0.6783187413601499
16,26,1.4254404739129296,0.6481636568935581,0.6481636568935581,0.6377801995367596,0.67234595297641
17,27,1.4639908331448517,0.6500434861147985,0.6500434861147985,0.640903267431898,0.6732832633038008
18,28,1.416208477786303,0.6488357058298599,0.6488357058298599,0.6396483822146127,0.6726254007103807
19,29,1.4223230334489558,0.6497110070455753,0.6497110070455753,0.6405886722713149,0.6727473217692446
20,30,1.3319835714976165,0.6444139590307727,0.6444139590307727,0.6323616134994016,0.6694962593035493
21,31,1.3162243107936527,0.6456312455457794,0.6456312455457794,0.6339598802240457,0.6700604817970168
22,32,1.2962674553303077,0.6445168244078093,0.6445168244078093,0.6327432037566347,0.6692499686636928
23,33,1.2811149707961005,0.6403115867506426,0.6403115867506426,0.6282342179055532,0.6666527329234745
24,34,1.2709819545305678,0.6413695341462181,0.6413695341462181,0.6291389260503304,0.666892435846394
25,35,1.2619298717291751,0.6417352971069336,0.6417352971069336,0.6294089695656089,0.6669721184577275
26,36,1.2411464387005882,0.6433683070776309,0.6433683070776309,0.631607486519852,0.6673966061134042
27,37,1.2185076698136579,0.6426732982081181,0.6426732982081181,0.6301796867509499,0.6664943085154841
28,38,1.2125812485489957,0.6432130985271869,0.6432130985271869,0.6304235878117075,0.6665486799964457
29,39,1.2057942947366378,0.6419028469266167,0.6419028469266167,0.6290470413344378,0.6659988495909535
30,40,1.153470228448527,0.6393792658760107,0.6393792658760107,0.6251128018103076,0.6641906732631361
31,41,1.1436257914786865,0.6384300779056261,0.6384300779056261,0.6235013984746872,0.6634359834894327
32,42,1.1322280252539332,0.6388357044856225,0.6388357044856225,0.6240235894896793,0.6634032281655645
33,43,1.125944031788314,0.6389815199213202,0.6389815199213202,0.6234991712634894,0.6630084492920615
34,44,1.099086100233902,0.6334008870054942,0.6334008870054942,0.6180250486092796,0.6607166541061608
35,45,1.0924885104966549,0.6349052971539558,0.6349052971539558,0.6197584094036473,0.6610117337699667
36,46,1.0867417812860123,0.6341321244424756,0.6341321244424756,0.6189575052547628,0.6605827170210629
37,47,1.0393107682535792,0.6287422902413885,0.6287422902413885,0.611707938135977,0.6570232265238657
38,48,1.0315584682492023,0.627088056905653,0.627088056905653,0.6099150202120918,0.6562935546169647
39,49,1.005540594139548,0.6214438658561603,0.6214438658561603,0.6044290306121051,0.6531381303330253
40,50,0.9929246151691825,0.6195111042003886,0.6195111042003886,0.6021491758113865,0.6521686654507162
41,54,0.9799736614623563,0.6165913019708715,0.6165913019708715,0.598618663739233,0.6505426177357626
42,55,0.96569977668526,0.6140440216069777,0.6140440216069777,0.5956180957890063,0.6489756514482995
43,56,0.9498103688034243,0.6105608475245878,0.6105608475245878,0.5917534236235891,0.6469098501659607
44,57,0.9278584756851002,0.6086252692757351,0.6086252692757351,0.5899166061386583,0.6453014708466267
45,58,0.9244360347198061,0.6082672731413464,0.6082672731413464,0.5891746447300672,0.6448744207794376
46,59,0.9238826962060019,0.6082551547440439,0.6082551547440439,0.5890073102545196,0.6448346898501746
47,60,0.9186703590475818,0.6073926269782306,0.6073926269782306,0.5879855527430646,0.6443341160595949
48,61,0.896456007609278,0.6055187795777124,0.6055187795777124,0.5869844437657143,0.6430589266942573
49,62,0.8925335035060562,0.6038876148909377,0.6038876148909377,0.5855739899389972,0.6423391761228527
50,63,0.8839209716240748,0.6025454927434565,0.6025454927434565,0.5845015595934795,0.6416533349790324
51,64,0.8778216052970977,0.6005162264224653,0.6005162264224653,0.5824705456490316,0.6405394945790026
52,65,0.8688467858489762,0.5991881080120453,0.5991881080120453,0.5812213380883516,0.6396896454902604
53,66,0.8631833022806179,0.599937196343297,0.599937196343297,0.582340653249413,0.6398369043709988
54,67,0.8619130526847483,0.5998804704995784,0.5998804704995784,0.5823243767695713,0.639716344344621
55,68,0.8474684540388799,0.6023266365008298,0.6023266365008298,0.5852466718145732,0.6401161656311232
56,69,0.8463096498069443,0.6031135271296199,0.6031135271296199,0.5862657506337857,0.6405225684488713
57,70,0.8431352638950175,0.6031067956651391,0.6031067956651391,0.5863690586104734,0.6403895652514282
58,71,0.8418564081983442,0.6038298595455405,0.6038298595455405,0.587173180242813,0.6406999217364311
59,72,0.83632476981686,0.6048147749677845,0.6048147749677845,0.5886849143917937,0.6409204167772647
60,73,0.8330233150808625,0.6069688446388051,0.6069688446388051,0.5913812304941315,0.6418244616535793
61,74,0.8322306005447883,0.6070272500763378,0.6070272500763378,0.5914994133821078,0.6417824698851538
62,75,0.820955368701349,0.6101605803048257,0.6101605803048257,0.59558131695227,0.6424160834645257
63,76,0.820143630460975,0.6100575328143245,0.6100575328143245,0.5955718878725111,0.6423742618231124
64,77,0.8156876213943897,0.6085401090242166,0.6085401090242166,0.5943997564770752,0.6415396283482984
65,78,0.8137619621370664,0.6080579778324804,0.6080579778324804,0.5939283150731213,0.6412066378396819
66,79,0.8092920585274832,0.6065962393135268,0.6065962393135268,0.5922364045798707,0.6403356162138683
67,80,0.8059375972748883,0.6074418190627855,0.6074418190627855,0.5936024129133974,0.640601437120132
68,81,0.8046625518996984,0.6065430125223304,0.6065430125223304,0.5925913486853237,0.6400712997213308
69,82,0.7951960451498997,0.6054785367768205,0.6054785367768205,0.5907358677753274,0.6387924194672226
70,83,0.7933227636651162,0.6051468109809273,0.6051468109809273,0.5904437193228486,0.6385242135208203
71,84,0.7920329119829251,0.6060774993075242,0.6060774993075242,0.5916940150800833,0.6388336146700886
72,85,0.7916592015861066,0.6070033023766879,0.6070033023766879,0.5927014480256477,0.6390877704467187
73,86,0.7869947968823632,0.6054248619043193,0.6054248619043193,0.5913505691427416,0.6381319998282544
74,87,0.7842815919828796,0.6059179300537743,0.6059179300537743,0.5922373827115139,0.6381867644066781
75,88,0.7839194112334154,0.6064147700281676,0.6064147700281676,0.5927503904557179,0.638426257372687
76,89,0.7753410662869559,0.6053507230856026,0.6053507230856026,0.5923116836458824,0.637439353300542
77,90,0.7740160412997464,0.6045443010407214,0.6045443010407214,0.5915323933703452,0.6369184999593099
78,91,0.772411284952344,0.6049983415420807,0.6049983415420807,0.592064081764286,0.6367445837848722
79,92,0.7717153781890983,0.6049825232035125,0.6049825232035125,0.5922272213140232,0.6367697001233555
80,93,0.7687037049651558,0.6045342187918671,0.6045342187918671,0.5921176506536745,0.6362250118736344
81,94,0.7661934881522482,0.6044339954475763,0.6044339954475763,0.5921930728310112,0.6360195496833799
82,95,0.7656759911545892,0.6043599876171408,0.6043599876171408,0.5920240888857499,0.6358504239389344
83,96,0.7596293236368663,0.6046767758439732,0.6046767758439732,0.5924514428384817,0.6351625884076103
84,97,0.7583737965670228,0.6035991349375379,0.6035991349375379,0.5913017404921572,0.6344416176176768
85,98,0.7571471690625869,0.6036398048754547,0.6036398048754547,0.591585755871425,0.6344145865841596
86,99,0.7567915213948301,0.603900382598706,0.603900382598706,0.5918354450414188,0.6344540737107556
87,100,0.7543477090547258,0.6033273334219535,0.6033273334219535,0.5911077766904055,0.633802889883725
88,101,0.7522628194792172,0.6032292602408551,0.6032292602408551,0.5909412788469837,0.6334051465605239
89,102,0.7515454008444861,0.602733656697398,0.602733656697398,0.5904298285061885,0.6330853069826977
90,103,0.747362607298427,0.6043559349878532,0.6043559349878532,0.5924636067487743,0.6331912063649512
91,104,0.7472639705419429,0.6051688277594016,0.6051688277594016,0.5934644971232605,0.6335453397445505
92,105,0.7466803329999603,0.6064984694160556,0.6064984694160556,0.5949786640676189,0.6340469057579611
93,106,0.7464521485483941,0.6067939876708718,0.6067939876708718,0.5953318173420722,0.6341702769784701
94,107,0.7440204265381793,0.6063880628728019,0.6063880628728019,0.5952976230971487,0.6336527713518211
95,108,0.7425145168107464,0.6062907033765387,0.6062907033765387,0.5952585900231911,0.6333250194262321
96,109,0.7421624496228226,0.6061039578513386,0.6061039578513386,0.5950528608197744,0.6331871355481066
97,110,0.7383511010140418,0.6065704942479884,0.6065704942479884,0.5955568952698779,0.6328577533934492
98,111,0.7377030584041813,0.6059154733647781,0.6059154733647781,0.5947838654772984,0.6324336148140915
99,112,0.73689458784484,0.6057638472776363,0.6057638472776363,0.5945232526839651,0.632254248784085
100,113,0.7363129864374811,0.6057552512323108,0.6057552512323108,0.5943754578531779,0.6321188378019276
101,114,0.7346816068584177,0.6050960119187863,0.6050960119187863,0.5941849230237135,0.6317378134779592
102,115,0.732983398269729,0.6055022662770094,0.6055022662770094,0.5948012515560203,0.6313793006484548
103,116,0.7325177506374796,0.6055210077663474,0.6055210077663474,0.5947447502338382,0.6311818148998769
104,117,0.7282193316921048,0.6037444955689713,0.6037444955689713,0.5926034081228484,0.6292946967624783
105,118,0.7274178891708165,0.604030519306794,0.604030519306794,0.5927206180326676,0.6290809195807493
106,119,0.726612746574383,0.6041475308710512,0.6041475308710512,0.5928060806302416,0.6289105567351904
107,120,0.7256854370269665,0.6037740370077002,0.6037740370077002,0.5924166471438125,0.6284173425464169
108,121,0.7247888928200469,0.6039286032121257,0.6039286032121257,0.5926617093881161,0.6283628743413245
109,122,0.723797001327842,0.6032985268290968,0.6032985268290968,0.592009975650714,0.6279311447506085
110,123,0.7227833972076485,0.6024796885969732,0.6024796885969732,0.5913673362298634,0.6275013057180753
111,124,0.7205429855965503,0.6033452514097131,0.6033452514097131,0.5925487087112069,0.6273116451344279
112,125,0.7198022573950227,0.6029723665330657,0.6029723665330657,0.5920461584569466,0.6270177597026071
113,126,0.7190701903558702,0.6022504160631011,0.6022504160631011,0.5912732281106794,0.6265899049447541
114,127,0.7188839184681631,0.6021745440517536,0.6021745440517536,0.5911628063999304,0.6265500960156123
115,128,0.7183613366029024,0.601743028862151,0.601743028862151,0.5905702457259857,0.626201884272771
116,129,0.7174118059088174,0.6017894142932154,0.6017894142932154,0.5907690802061124,0.6261461274919771
117,130,0.7166522000458755,0.6016382243689171,0.6016382243689171,0.5904730985337889,0.6258480755220273
118,131,0.716306973237707,0.6014701531303989,0.6014701531303989,0.5903899849537656,0.6257769977330284
0,10,0.6161308271643958,0.6161308271643958,0.6161308271643958,0.6161308271643958,0.6161308271643958
1,11,0.6523738169975954,0.6523738169975954,0.6523738169975954,0.6489328145807464,0.6513256222490338
2,12,0.6601401719618527,0.6601401719618527,0.6601401719618527,0.6500565966008354,0.6571721912583253
3,13,0.637440610308972,0.6537038090090698,0.6537038090090698,0.6444339291938732,0.6604081771242648
4,14,0.6564623660044262,0.6671722773435148,0.6671722773435148,0.6599519097072959,0.671267122207669
5,15,0.6658003188003766,0.6737840708895154,0.6737840708895154,0.6663511873577745,0.6762316554967397
6,16,0.6680792239470075,0.6753976633620514,0.6753976633620514,0.6686853798781889,0.6776701325800616
7,17,0.6716603606059988,0.6779333086760364,0.6779333086760364,0.6678719735964778,0.6785244473319246
8,18,0.6737439785340176,0.6794454934137767,0.6794454934137767,0.6751072581454615,0.6840422847632326
9,19,0.6859028597788331,0.680916554884341,0.680916554884341,0.676305277539921,0.6851013252682654
10,20,0.6581392270157804,0.6719011606072456,0.6719011606072456,0.6643297248254205,0.6814823561478205
11,21,0.6697890215932091,0.6750887408416668,0.6750887408416668,0.6678718608117448,0.6827111976397181
12,22,1.1767830396251113,0.6701161692091238,0.6701161692091238,0.660806635020551,0.6804619816648921
13,23,1.406247094015856,0.6701339873948619,0.6701339873948619,0.6599529296627402,0.6799884609291446
14,24,1.401074977625029,0.6703814361035927,0.6703814361035927,0.6605614448029243,0.6801796580304911
15,25,1.428232145679246,0.6683259427466397,0.6683259427466397,0.6583925866111511,0.6792088677932547
16,26,1.486669955293941,0.6664439448591047,0.6664439448591047,0.6562491832047496,0.6780355631817616
17,27,1.5209344201059547,0.6657679973041778,0.6657679973041778,0.6551796533456189,0.6777411438620548
18,28,1.4828694269991394,0.6646319312384125,0.6646319312384125,0.6536921221983873,0.6770759909066819
19,29,1.4255094722285564,0.6650517428283718,0.6650517428283718,0.6552164195133744,0.6771518328869514
20,30,1.3933155399511434,0.6590398461415866,0.6590398461415866,0.6490560685424918,0.674591048668207
21,31,1.3685405266436477,0.6573820361365728,0.6573820361365728,0.6468350553407775,0.673494936658157
22,32,1.3580975844761616,0.6576976020310491,0.6576976020310491,0.6476508419201622,0.6737374529879402
23,33,1.244555001845854,0.6498425389199317,0.6498425389199317,0.6392005284101642,0.6704037755212714
24,34,1.234824879235268,0.6503052793755004,0.6503052793755004,0.6399071187824865,0.6705553550729877
25,35,1.2111411731680577,0.6477006976755029,0.6477006976755029,0.6368726075864922,0.6687790664071418
26,36,1.1870248630261608,0.6472849422925719,0.6472849422925719,0.6362741108695888,0.6681156157872479
27,37,1.1679000770280492,0.647885692743901,0.647885692743901,0.6363136842599346,0.6680528366563456
28,38,1.1590321988942698,0.6464711589999463,0.6464711589999463,0.6345197968888798,0.6672229858934309
29,39,1.1538655985441675,0.6456401052661689,0.6456401052661689,0.6335757093811404,0.6668767905300613
30,40,1.130089039597442,0.6402682553017137,0.6402682553017137,0.6279864533335777,0.6639023653083431
31,41,1.1212476448620323,0.6397850199667048,0.6397850199667048,0.627162249709304,0.6633121583746256
32,42,1.1153937936580889,0.6394076679241021,0.6394076679241021,0.6266108702724285,0.6629522878657034
33,43,1.1065314542080393,0.6379867232443408,0.6379867232443408,0.6247742208129169,0.6622022833101598
34,44,1.0976598280548122,0.6362176915343088,0.6362176915343088,0.6227789859390088,0.6610843400398873
35,45,1.0925104765693232,0.6357746730125781,0.6357746730125781,0.6222670442703999,0.6609375439902874
36,46,1.086198823992086,0.633753024388082,0.633753024388082,0.6203640482252005,0.6601339047663937
37,47,1.049260581524441,0.6285166846873536,0.6285166846873536,0.6157111646022979,0.6573592756755369
38,48,1.0399378021364685,0.6259827860640352,0.6259827860640352,0.6126388374430436,0.6558757296924005
39,49,1.0256551228661288,0.6236344242195895,0.6236344242195895,0.609790988257186,0.654191452485385
40,50,1.0065501519812912,0.6199034361278074,0.6199034361278074,0.605503967281554,0.6522314723040459
41,51,0.9843020874699847,0.6144291174374635,0.6144291174374635,0.5991036251416965,0.649407501028738
42,52,0.9748548095542161,0.6139828789684355,0.6139828789684355,0.598412430452503,0.6490273726334871
43,53,0.9745432428341995,0.6139078784739764,0.6139078784739764,0.59837397000321,0.6490147659675923
44,56,0.9683964909086358,0.6115176742919485,0.6115176742919485,0.5955840378933218,0.6476220318911565
45,57,0.950264263495172,0.6083079694323457,0.6083079694323457,0.592041132534843,0.6453256333767555
46,58,0.9371408785575503,0.6060729267158255,0.6060729267158255,0.5888740497248047,0.6434476961431694
47,59,0.9238532358417365,0.6067297386727563,0.6067297386727563,0.5897214737312976,0.6427821026005158
48,60,0.9178109230867793,0.6054408478128187,0.6054408478128187,0.5882521213062,0.642070119522248
